time,temperature,humidity,microphone
2024-12-12 16:54:20.224518882+00:00,24.5,31,4.2
2024-12-12 16:54:31.176241024+00:00,24.4,31,13.6
2024-12-12 16:54:41.321719485+00:00,24.4,31,11.28
2024-12-12 16:54:51.476674124+00:00,24.4,31,6.8
2024-12-12 16:55:02.409697041+00:00,24.4,32,24.88
2024-12-12 16:55:12.547942541+00:00,24.4,32,5.52
2024-12-12 16:55:22.689586917+00:00,24.4,31,7.16
2024-12-12 16:55:33.646402577+00:00,24.4,31,7.72
2024-12-12 16:55:43.773102291+00:00,24.4,31,12.36
2024-12-12 16:55:53.912020682+00:00,24.4,32,6.12
2024-12-12 16:56:04.873825694+00:00,24.4,32,2.72
2024-12-12 16:56:15.007038760+00:00,24.4,33,10.16
2024-12-12 16:56:25.153837582+00:00,24.4,33,21.4
2024-12-12 16:56:36.097062503+00:00,24.4,32,7.76
2024-12-12 16:56:49.012288575+00:00,24.4,32,4.6
2024-12-12 16:56:56.392333363+00:00,24.4,32,5.4
2024-12-12 16:57:07.398440926+00:00,24.4,32,4.4
2024-12-12 16:57:17.544621541+00:00,24.4,33,7.92
2024-12-12 16:57:27.689897421+00:00,24.4,32,14.28
2024-12-12 16:57:38.624222479+00:00,24.4,32,13.48
2024-12-12 16:57:48.764566321+00:00,24.4,32,5.44
2024-12-12 16:57:58.909450878+00:00,24.4,32,6.52
2024-12-12 16:58:09.842738012+00:00,24.5,33,3.24
2024-12-12 16:58:19.985990055+00:00,24.5,33,5.6
2024-12-12 16:58:30.131012463+00:00,24.5,33,6.56
2024-12-12 16:58:41.063516366+00:00,24.5,33,8.48
2024-12-12 16:58:51.212224929+00:00,24.5,32,6.32
2024-12-12 16:59:01.360898303+00:00,24.5,32,4
2024-12-12 16:59:12.289767017+00:00,24.6,32,21.72
2024-12-12 16:59:22.431690079+00:00,24.6,32,6.36
2024-12-12 16:59:32.589638504+00:00,24.6,32,3.28
2024-12-12 16:59:43.504552857+00:00,24.6,33,3.8
2024-12-12 16:59:53.654611611+00:00,24.6,32,15.72
2024-12-12 17:00:03.808670463+00:00,24.6,32,17.92
2024-12-12 17:00:14.737346759+00:00,24.6,32,6.6
2024-12-12 17:00:24.884510545+00:00,24.6,32,3.8
2024-12-12 17:00:35.029718088+00:00,24.6,32,10.16
2024-12-12 17:00:45.963848762+00:00,24.6,32,10.56
2024-12-12 17:00:56.113711448+00:00,24.6,32,4.68
2024-12-12 17:01:06.257252996+00:00,24.6,32,7.16
2024-12-12 17:01:17.191690349+00:00,24.6,32,6.16
2024-12-12 17:01:27.347666665+00:00,24.6,31,4.28
2024-12-12 17:01:37.490379308+00:00,24.6,31,12.24
2024-12-12 17:01:48.444271274+00:00,24.6,31,5.6
2024-12-12 17:01:58.592763870+00:00,24.6,31,10.6
2024-12-12 17:02:08.754613274+00:00,24.6,31,19.96
2024-12-12 17:02:19.666453013+00:00,24.6,31,13.52
2024-12-12 17:02:29.817770532+00:00,24.6,31,7.12
2024-12-12 17:02:39.964700438+00:00,24.6,31,7.28
2024-12-12 17:02:50.903109554+00:00,24.6,31,8.44
2024-12-12 17:03:01.050025368+00:00,24.6,31,9.4
2024-12-12 17:03:11.220137831+00:00,24.6,31,7.92
2024-12-12 17:03:22.138821150+00:00,24.6,31,101.56
2024-12-12 17:03:32.285509646+00:00,24.6,31,27.68
2024-12-12 17:03:42.432204789+00:00,24.6,31,143.56
2024-12-12 17:03:53.363204758+00:00,24.5,31,28.96
2024-12-12 17:04:03.511202895+00:00,24.5,31,13.56
2024-12-12 17:04:13.654788689+00:00,24.5,31,14.32
2024-12-12 17:04:24.602093306+00:00,24.5,32,16.36
2024-12-12 17:04:34.746712672+00:00,24.5,31,20
2024-12-12 17:04:44.906467371+00:00,24.5,31,54.08
2024-12-12 17:04:55.830529594+00:00,24.5,32,31.12
2024-12-12 17:05:05.982382254+00:00,24.5,32,66.88
2024-12-12 17:05:16.123696627+00:00,24.4,32,7.44
2024-12-12 17:05:27.065099751+00:00,24.4,32,37
2024-12-12 17:05:37.213218346+00:00,24.4,32,112.52
2024-12-12 17:05:47.357256433+00:00,24.4,31,125.64
2024-12-12 17:05:58.294177516+00:00,24.4,31,5.72
2024-12-12 17:06:08.436416170+00:00,24.4,31,6.56
2024-12-12 17:06:18.581547319+00:00,24.4,31,15.72
2024-12-12 17:06:29.433191341+00:00,24.4,31,113.2
2024-12-12 17:06:39.577149811+00:00,24.3,31,4.04
2024-12-12 17:06:49.727131187+00:00,24.3,31,3.88
2024-12-12 17:07:00.533042088+00:00,24.3,32,97.84
2024-12-12 17:07:10.677706019+00:00,24.3,32,3.72
2024-12-12 17:07:20.821186345+00:00,24.3,32,10.28
2024-12-12 17:07:31.628318554+00:00,24.3,31,2.72
2024-12-12 17:07:41.778042979+00:00,24.3,31,14.88
2024-12-12 17:07:51.924398426+00:00,24.2,31,35.64
2024-12-12 17:08:02.742711230+00:00,24.2,31,36.24
2024-12-12 17:08:12.884868635+00:00,24.2,31,6.48
2024-12-12 17:08:23.033041168+00:00,24.2,31,73.36
2024-12-12 17:08:33.839030089+00:00,24.2,31,9.32
2024-12-12 17:08:44.011929026+00:00,24.2,31,58.6
2024-12-12 17:08:54.130316009+00:00,24.2,31,22.2
2024-12-12 17:09:04.938793041+00:00,24.2,31,18.84
2024-12-12 17:09:15.085372218+00:00,24.2,31,10.16
2024-12-12 17:09:25.233521575+00:00,24.2,31,16.04
2024-12-12 17:09:36.060648091+00:00,24.2,31,7.28
2024-12-12 17:09:46.208114629+00:00,24.2,31,32.6
2024-12-12 17:09:56.352939819+00:00,24.2,31,48.92
2024-12-12 17:10:07.170693455+00:00,24.2,31,35.76
2024-12-12 17:10:17.317782443+00:00,24.2,31,263.88
2024-12-12 17:10:27.460412067+00:00,24.2,31,16.12
2024-12-12 17:10:38.267507140+00:00,24.2,31,4.56
2024-12-12 17:10:48.414780937+00:00,24.2,31,6.2
2024-12-12 17:10:58.570411711+00:00,24.2,31,13.48
2024-12-12 17:11:09.368279137+00:00,24.2,31,10.12
2024-12-12 17:11:19.517847954+00:00,24.2,31,4.84
2024-12-12 17:11:29.662656726+00:00,24.2,31,7.32
2024-12-12 17:11:40.485998837+00:00,24.2,31,10.52
2024-12-12 17:11:50.634247968+00:00,24.2,31,14.4
2024-12-12 17:12:00.783659182+00:00,24.2,31,2.88
2024-12-12 17:12:11.590986633+00:00,24.2,31,8.88
2024-12-12 17:12:21.739456536+00:00,24.2,31,18.32
2024-12-12 17:12:31.881949079+00:00,24.2,31,8.4
2024-12-12 17:12:42.695784941+00:00,24.2,31,6.64
2024-12-12 17:12:52.854866468+00:00,24.2,31,6.36
2024-12-12 17:13:02.985022380+00:00,24.2,31,5.24
2024-12-12 17:13:13.797680329+00:00,24.2,31,8.4
2024-12-12 17:13:23.941686460+00:00,24.2,31,13.8
2024-12-12 17:13:34.088333143+00:00,24.2,32,13.72
2024-12-12 17:13:44.911677197+00:00,24.2,32,8.92
2024-12-12 17:13:55.055535061+00:00,24.2,32,11.08
2024-12-12 17:14:05.199730146+00:00,24.2,31,14.56
2024-12-12 17:14:16.010620648+00:00,24.2,31,12.72
2024-12-12 17:14:26.164541736+00:00,24.2,31,19.56
2024-12-12 17:14:36.305657506+00:00,24.2,31,5.72
2024-12-12 17:14:47.126108527+00:00,24.2,31,3.56
2024-12-12 17:14:57.269756743+00:00,24.2,31,19.08
2024-12-12 17:15:07.410144227+00:00,24.2,31,4.52
2024-12-12 17:15:18.227101608+00:00,24.2,31,12.12
2024-12-12 17:15:28.376007105+00:00,24.2,31,18.2
2024-12-12 17:15:38.516919362+00:00,24.2,31,11.2
2024-12-12 17:15:49.325336105+00:00,24.2,31,5.24
2024-12-12 17:15:59.470736943+00:00,24.2,31,5.72
2024-12-12 17:16:09.615591308+00:00,24.2,31,9.76
2024-12-12 17:16:20.435363353+00:00,24.2,31,4.84
2024-12-12 17:16:30.580859546+00:00,24.2,31,13.88
2024-12-12 17:16:40.728648701+00:00,24.2,31,20.72
2024-12-12 17:16:51.565664257+00:00,24.2,32,31.32
2024-12-12 17:17:01.707389811+00:00,24.2,32,24.48
2024-12-12 17:17:11.854518915+00:00,24.2,32,6.56
2024-12-12 17:17:22.683801189+00:00,24.2,32,8.52
2024-12-12 17:17:32.830874917+00:00,24.2,32,8.16
2024-12-12 17:17:42.978487214+00:00,24.2,32,15.16
2024-12-12 17:17:53.789681693+00:00,24.3,32,5.32
2024-12-12 17:18:03.935702502+00:00,24.3,32,6
2024-12-12 17:18:14.078371631+00:00,24.3,32,10.88
2024-12-12 17:18:24.884819236+00:00,24.3,31,4.48
2024-12-12 17:18:35.036938271+00:00,24.4,31,9.4
2024-12-12 17:18:45.176389637+00:00,24.4,31,6.96
2024-12-12 17:18:55.985035814+00:00,24.5,31,5.64
2024-12-12 17:19:06.134190653+00:00,24.5,31,4.88
2024-12-12 17:19:16.285745187+00:00,24.5,31,12.8
2024-12-12 17:19:28.327458004+00:00,24.5,32,20.56
2024-12-12 17:19:38.473242214+00:00,24.5,32,5.16
2024-12-12 17:19:48.617648431+00:00,24.6,32,6.48
2024-12-12 17:19:59.462520231+00:00,24.6,31,15.84
2024-12-12 17:20:09.719892498+00:00,24.6,31,4.52
2024-12-12 17:20:19.754560285+00:00,24.6,32,6.52
2024-12-12 17:20:30.573743385+00:00,24.6,32,14.76
2024-12-12 17:20:40.729846518+00:00,24.5,31,4.04
2024-12-12 17:20:50.866003718+00:00,24.5,31,16.84
2024-12-12 17:21:01.677703383+00:00,24.5,31,3.92
2024-12-12 17:21:11.822729276+00:00,24.5,31,12.68
2024-12-12 17:21:21.968274088+00:00,24.4,31,3.48
2024-12-12 17:21:32.786202130+00:00,24.4,31,23.36
2024-12-12 17:21:42.927833234+00:00,24.4,31,14.2
2024-12-12 17:21:53.072747578+00:00,24.3,31,16.24
2024-12-12 17:22:03.895519362+00:00,24.3,31,12.56
2024-12-12 17:22:14.043121112+00:00,24.3,31,4.96
2024-12-12 17:22:24.187517918+00:00,24.4,32,5.64
2024-12-12 17:22:35.003146022+00:00,24.4,32,5.68
2024-12-12 17:22:45.152064343+00:00,24.4,32,10.32
2024-12-12 17:22:55.296251079+00:00,24.4,32,14.6
2024-12-12 17:23:06.105173931+00:00,24.4,32,11.04
2024-12-12 17:23:16.261611485+00:00,24.5,32,10.48
2024-12-12 17:23:26.412159942+00:00,24.5,32,7.96
2024-12-12 17:23:37.238538360+00:00,24.5,32,7.24
2024-12-12 17:23:47.397137718+00:00,24.6,32,4.44
2024-12-12 17:23:57.531413971+00:00,24.6,32,16.08
2024-12-12 17:24:08.379740835+00:00,24.6,32,10.8
2024-12-12 17:24:18.504582321+00:00,24.6,32,25.04
2024-12-12 17:24:28.655111284+00:00,24.7,32,23.16
2024-12-12 17:24:39.457774143+00:00,24.7,31,49.6
2024-12-12 17:24:49.604465276+00:00,24.7,31,15.28
2024-12-12 17:24:59.755683458+00:00,24.7,31,10.16
2024-12-12 17:25:10.586790087+00:00,24.7,31,5.96
2024-12-12 17:25:20.729436405+00:00,24.7,30,16.32
2024-12-12 17:25:30.873147051+00:00,24.7,30,3.92
2024-12-12 17:25:41.711086531+00:00,24.7,30,34.68
2024-12-12 17:25:51.858486348+00:00,24.8,30,40.04
2024-12-12 17:26:02.002850879+00:00,24.7,30,10.8
2024-12-12 17:26:12.822468458+00:00,24.8,30,6.84
2024-12-12 17:26:22.957900791+00:00,24.8,30,28.88
2024-12-12 17:26:33.102928244+00:00,24.8,30,25.92
2024-12-12 17:26:43.912388013+00:00,24.8,30,34.76
2024-12-12 17:26:54.068818728+00:00,24.8,30,41.4
2024-12-12 17:27:04.207978335+00:00,24.8,30,16.68
2024-12-12 17:27:15.043430294+00:00,24.8,30,14.16
2024-12-12 17:27:25.191884257+00:00,24.8,30,15.52
2024-12-12 17:27:35.331913841+00:00,24.8,30,6.68
2024-12-12 17:27:46.142986353+00:00,24.8,30,9.88
2024-12-12 17:27:57.074356546+00:00,24.8,30,8.8
2024-12-12 17:28:06.435554116+00:00,24.8,30,10.72
2024-12-12 17:28:17.240483592+00:00,24.8,30,12.6
2024-12-12 17:28:27.390314221+00:00,24.8,31,13.64
2024-12-12 17:28:37.534632597+00:00,24.8,31,7.56
2024-12-12 17:28:48.418761201+00:00,24.8,32,25
2024-12-12 17:28:58.550776688+00:00,24.8,31,19.08
2024-12-12 17:29:08.646354613+00:00,24.9,31,9.56
2024-12-12 17:29:19.471659943+00:00,24.9,31,13.72
2024-12-12 17:29:29.615633818+00:00,24.9,30,10.24
2024-12-12 17:29:39.760076813+00:00,24.9,30,4.84
2024-12-12 17:29:50.588023758+00:00,24.9,30,13.32
2024-12-12 17:30:00.732400227+00:00,24.9,31,15.84
2024-12-12 17:30:10.880838997+00:00,24.9,31,10.2
2024-12-12 17:30:21.695703428+00:00,24.9,31,21.44
2024-12-12 17:30:31.842351647+00:00,24.9,31,13.72
2024-12-12 17:30:41.988879344+00:00,24.9,31,7.4
2024-12-12 17:30:52.809672383+00:00,24.9,31,21.28
2024-12-12 17:31:02.955597042+00:00,24.9,31,13.6
2024-12-12 17:31:13.099888679+00:00,25,32,19.68
2024-12-12 17:31:23.921827156+00:00,25,32,33.2
2024-12-12 17:31:34.060530103+00:00,25,32,5
2024-12-12 17:31:44.207224778+00:00,25,31,6.4
2024-12-12 17:31:55.031259911+00:00,25,32,4
2024-12-12 17:32:05.172484829+00:00,25.1,32,7.84
2024-12-12 17:32:15.318467563+00:00,25.1,32,14.68
2024-12-12 17:32:26.153608559+00:00,25.1,31,21.88
2024-12-12 17:32:36.289984366+00:00,25.1,31,26
2024-12-12 17:32:46.434883628+00:00,25.1,31,31.76
2024-12-12 17:32:57.243668794+00:00,25.1,31,9.16
2024-12-12 17:33:07.390579287+00:00,25.1,30,24.76
2024-12-12 17:33:17.535654850+00:00,25.1,30,7.2
2024-12-12 17:33:28.363242733+00:00,25.1,30,5.8
2024-12-12 17:33:38.509861696+00:00,25,30,9.72
2024-12-12 17:33:48.658599829+00:00,25,30,6.84
2024-12-12 17:33:59.464189393+00:00,25,31,8.12
2024-12-12 17:34:09.609863286+00:00,24.9,30,25.84
2024-12-12 17:34:19.757633983+00:00,24.9,30,25.56
2024-12-12 17:34:30.581938952+00:00,24.9,30,4.04
2024-12-12 17:34:40.726465906+00:00,24.9,30,6.2
2024-12-12 17:34:50.871425464+00:00,24.8,30,3.52
2024-12-12 17:35:01.683478612+00:00,24.8,30,16.44
2024-12-12 17:35:11.834456603+00:00,24.8,30,9.88
2024-12-12 17:35:21.973232408+00:00,24.8,30,9.84
2024-12-12 17:35:32.781557264+00:00,24.8,30,5
2024-12-12 17:35:42.928693873+00:00,24.8,30,9.12
2024-12-12 17:35:53.075756080+00:00,24.7,30,26.48
2024-12-12 17:36:03.884458302+00:00,24.7,30,6.56
2024-12-12 17:36:14.028028861+00:00,24.7,30,4.48
2024-12-12 17:36:24.181882156+00:00,24.7,30,24.2
2024-12-12 17:36:35.005997103+00:00,24.6,30,20.28
2024-12-12 17:36:45.151651710+00:00,24.6,30,5.72
2024-12-12 17:36:55.295809197+00:00,24.6,30,8.08
2024-12-12 17:37:06.103827519+00:00,24.6,30,9.44
2024-12-12 17:37:16.247530251+00:00,24.6,30,12.64
2024-12-12 17:37:26.398222980+00:00,24.6,30,17.28
2024-12-12 17:37:37.212255791+00:00,24.5,31,5.2
2024-12-12 17:37:47.356094260+00:00,24.5,31,5.8
2024-12-12 17:37:57.501994561+00:00,24.5,31,5.6
2024-12-12 17:38:08.322000280+00:00,24.5,31,11.92
2024-12-12 17:38:18.467753677+00:00,24.5,31,22.6
2024-12-12 17:38:28.612648650+00:00,24.5,30,10.48
2024-12-12 17:38:39.425814444+00:00,24.5,31,5.44
2024-12-12 17:38:49.573596657+00:00,24.5,30,8.16
2024-12-12 17:38:59.717474557+00:00,24.5,31,7.4
2024-12-12 17:39:10.527892164+00:00,24.5,31,25.48
2024-12-12 17:39:20.674314049+00:00,24.5,31,12.48
2024-12-12 17:39:30.820228484+00:00,24.5,31,19.28
2024-12-12 17:39:41.634743295+00:00,24.4,31,15.52
2024-12-12 17:39:51.777231764+00:00,24.4,31,28
2024-12-12 17:40:01.924839821+00:00,24.4,31,13.68
2024-12-12 17:40:12.730114082+00:00,24.4,31,10
2024-12-12 17:40:22.878718571+00:00,24.4,31,25.2
2024-12-12 17:40:33.022963988+00:00,24.4,31,23.8
2024-12-12 17:40:43.840741434+00:00,24.4,31,11.28
2024-12-12 17:40:53.989659622+00:00,24.4,31,16.4
2024-12-12 17:41:04.134017513+00:00,24.4,31,3.4
2024-12-12 17:41:14.959731380+00:00,24.4,31,31.24
2024-12-12 17:41:25.109080271+00:00,24.4,31,20.64
2024-12-12 17:41:35.251329009+00:00,24.4,31,14.68
2024-12-12 17:41:46.060759732+00:00,24.4,31,14.64
2024-12-12 17:41:56.213400279+00:00,24.4,31,28.64
2024-12-12 17:42:06.353068471+00:00,24.4,31,21.44
2024-12-12 17:42:17.163352771+00:00,24.4,31,10.92
2024-12-12 17:42:27.310923836+00:00,24.4,31,20.32
2024-12-12 17:42:37.455509594+00:00,24.4,31,6.2
2024-12-12 17:42:48.270276001+00:00,24.4,31,18.12
2024-12-12 17:42:58.416916364+00:00,24.4,31,37.4
2024-12-12 17:43:08.564666178+00:00,24.4,31,4
2024-12-12 17:43:19.433969949+00:00,24.4,31,5.68
2024-12-12 17:43:29.579451253+00:00,24.4,31,14.2
2024-12-12 17:43:39.726195701+00:00,24.5,31,39.2
2024-12-12 17:43:50.914836532+00:00,24.4,31,9.88
2024-12-12 17:44:01.064316075+00:00,24.4,31,40.4
2024-12-12 17:44:11.207388368+00:00,24.4,31,39
2024-12-12 17:44:22.020758573+00:00,24.4,31,23.64
2024-12-12 17:44:32.172570725+00:00,24.4,31,41.92
2024-12-12 17:44:42.316887517+00:00,24.4,31,13.96
2024-12-12 17:44:53.128757599+00:00,24.4,31,17.92
2024-12-12 17:45:03.275852548+00:00,24.4,31,16.6
2024-12-12 17:45:13.426733902+00:00,24.4,31,23.84
2024-12-12 17:45:24.291185899+00:00,24.4,31,10.8
2024-12-12 17:45:34.437177308+00:00,24.4,31,11.48
2024-12-12 17:45:44.586116550+00:00,24.4,31,11.6
2024-12-12 17:45:57.276904807+00:00,24.3,31,54.24
2024-12-12 17:46:07.424925093+00:00,24.3,31,11.2
2024-12-12 17:46:17.563986042+00:00,24.3,31,16.16
2024-12-12 17:46:28.385063771+00:00,24.3,31,14.16
2024-12-12 17:46:38.527915072+00:00,24.3,31,32
2024-12-12 17:46:48.670270951+00:00,24.3,31,7.12
2024-12-12 17:46:59.511860326+00:00,24.3,31,13.6
2024-12-12 17:47:09.658685150+00:00,24.3,31,11.92
2024-12-12 17:47:19.806740867+00:00,24.3,31,43.52
2024-12-12 17:47:30.605898322+00:00,24.3,31,8.12
2024-12-12 17:47:40.751822911+00:00,24.3,31,16.76
2024-12-12 17:47:50.927521961+00:00,24.4,31,43.04
2024-12-12 17:48:01.769971489+00:00,24.4,31,40.84
2024-12-12 17:48:11.916737985+00:00,24.4,31,33.52
2024-12-12 17:48:22.061193633+00:00,24.4,31,34.24
2024-12-12 17:48:32.873367593+00:00,24.4,31,23.28
2024-12-12 17:48:43.012608331+00:00,24.4,31,6.12
2024-12-12 17:48:53.171635269+00:00,24.4,31,17.36
2024-12-12 17:49:03.975864505+00:00,24.4,31,22
2024-12-12 17:49:14.123270366+00:00,24.4,31,19.4
2024-12-12 17:49:24.267425723+00:00,24.4,31,32.76
2024-12-12 17:49:35.087272362+00:00,24.4,31,13.36
2024-12-12 17:49:45.224864649+00:00,24.4,31,26.8
2024-12-12 17:49:55.369336177+00:00,24.4,32,10.92
2024-12-12 17:50:06.184677924+00:00,24.4,32,27.6
2024-12-12 17:50:16.329042609+00:00,24.4,31,26.88
2024-12-12 17:50:26.476465625+00:00,24.4,31,11.68
2024-12-12 17:50:37.325612298+00:00,24.4,31,12.96
2024-12-12 17:50:47.469989286+00:00,24.4,31,38.76
2024-12-12 17:50:57.615465858+00:00,24.4,32,46.52
2024-12-12 17:51:08.447080819+00:00,24.4,32,64.24
2024-12-12 17:51:18.603913862+00:00,24.4,32,24.56
2024-12-12 17:51:28.718103595+00:00,24.4,31,13.16
2024-12-12 17:51:41.116533763+00:00,24.4,31,29.28
2024-12-12 17:51:51.265187753+00:00,24.4,31,18.36
2024-12-12 17:52:01.411430195+00:00,24.4,31,19.6
2024-12-12 17:52:12.235422644+00:00,24.4,31,36.24
2024-12-12 17:52:22.388308884+00:00,24.3,31,21.92
2024-12-12 17:52:32.533349271+00:00,24.4,31,16.52
2024-12-12 17:52:43.335653015+00:00,24.3,31,33.4
2024-12-12 17:52:53.479441311+00:00,24.3,31,5.6
2024-12-12 17:53:03.626942526+00:00,24.4,32,41
2024-12-12 17:53:14.458269058+00:00,24.3,32,15.72
2024-12-12 17:53:24.604943427+00:00,24.3,32,20.88
2024-12-12 17:53:34.756930540+00:00,24.3,32,10.84
2024-12-12 17:53:50.002595603+00:00,24.3,31,38.32
2024-12-12 17:54:00.079592414+00:00,24.3,31,26.36
2024-12-12 17:54:10.223521917+00:00,24.3,31,18.28
2024-12-12 17:54:21.029577019+00:00,24.3,32,12.24
2024-12-12 17:54:31.175813599+00:00,24.3,32,9.84
2024-12-12 17:54:41.345219226+00:00,24.4,32,19.64
2024-12-12 17:54:52.184276687+00:00,24.3,32,11.2
2024-12-12 17:55:02.347987310+00:00,24.4,32,8.44
2024-12-12 17:55:12.480608715+00:00,24.4,32,14.36
2024-12-12 17:55:23.313217158+00:00,24.4,33,6.32
2024-12-12 17:55:33.457051279+00:00,24.4,33,13.12
2024-12-12 17:55:43.606067308+00:00,24.4,33,6.2
2024-12-12 17:55:54.423938656+00:00,24.4,33,14.92
2024-12-12 17:56:04.565140492+00:00,24.4,32,8.96
2024-12-12 17:56:14.711318882+00:00,24.4,31,12.28
2024-12-12 17:56:28.914770077+00:00,24.5,31,4.32
2024-12-12 17:56:39.059166655+00:00,24.5,32,19.2
2024-12-12 17:56:49.205481191+00:00,24.5,32,26.04
2024-12-12 17:57:00.025268404+00:00,24.5,31,9.16
2024-12-12 17:57:10.189348524+00:00,24.5,31,4.12
2024-12-12 17:57:20.349806135+00:00,24.5,31,13.4
2024-12-12 17:57:31.130783917+00:00,24.6,31,4.12
2024-12-12 17:57:41.283112164+00:00,24.5,31,20.84
2024-12-12 17:57:51.428515395+00:00,24.5,31,26.12
2024-12-12 17:58:02.244991930+00:00,24.5,31,11.56
2024-12-12 17:58:12.399807874+00:00,24.5,31,14.04
2024-12-12 17:58:22.536670829+00:00,24.5,31,11
2024-12-12 17:58:33.346916297+00:00,24.5,31,2.72
2024-12-12 17:58:43.490492241+00:00,24.5,31,17.72
2024-12-12 17:58:53.634787520+00:00,24.5,31,64.68
2024-12-12 17:59:04.454590101+00:00,24.5,31,26.96
2024-12-12 17:59:14.606090185+00:00,24.5,31,8.48
2024-12-12 17:59:24.748080838+00:00,24.5,31,15.72
2024-12-12 17:59:35.558278108+00:00,24.6,31,17.88
2024-12-12 17:59:45.705867279+00:00,24.6,31,24.08
2024-12-12 17:59:55.862857115+00:00,24.6,32,23.76
2024-12-12 18:00:06.662189238+00:00,24.6,32,29.48
2024-12-12 18:00:16.813541148+00:00,24.6,31,25.68
2024-12-12 18:00:26.952496900+00:00,24.6,31,5.64
2024-12-12 18:00:37.833836783+00:00,24.6,31,30
2024-12-12 18:00:47.963720660+00:00,24.6,31,9.12
2024-12-12 18:00:58.111188335+00:00,24.6,30,35.48
2024-12-12 18:01:08.935251225+00:00,24.6,31,21.76
2024-12-12 18:01:19.081487166+00:00,24.6,31,7.6
2024-12-12 18:01:29.224063173+00:00,24.6,31,20.84
2024-12-12 18:01:40.034046452+00:00,24.6,31,13.16
2024-12-12 18:01:50.185913222+00:00,24.6,32,15.4
2024-12-12 18:02:00.326192075+00:00,24.6,32,11.36
2024-12-12 18:02:11.136643058+00:00,24.6,32,6.2
2024-12-12 18:02:21.282785855+00:00,24.6,32,30.6
2024-12-12 18:02:31.427773120+00:00,24.6,31,26.28
2024-12-12 18:02:42.235367095+00:00,24.6,31,27.04
2024-12-12 18:02:52.388256798+00:00,24.6,31,2.84
2024-12-12 18:03:02.541663547+00:00,24.6,30,8.68
2024-12-12 18:03:13.343656171+00:00,24.6,30,34.36
2024-12-12 18:03:23.488851741+00:00,24.6,30,29.96
2024-12-12 18:03:33.634421896+00:00,24.6,30,41.32
2024-12-12 18:03:44.445212758+00:00,24.6,31,24.8
2024-12-12 18:03:54.589264174+00:00,24.6,31,8.8
2024-12-12 18:04:04.740752666+00:00,24.6,31,4.16
2024-12-12 18:04:15.548663647+00:00,24.6,30,26.56
2024-12-12 18:04:25.690296518+00:00,24.6,30,13.44
2024-12-12 18:04:35.870996891+00:00,24.6,30,16.12
2024-12-12 18:04:46.646015458+00:00,24.6,30,11.36
2024-12-12 18:04:56.792337850+00:00,24.6,30,25.6
2024-12-12 18:05:06.938040960+00:00,24.6,30,30.4
2024-12-12 18:05:17.790998151+00:00,24.6,30,34.68
2024-12-12 18:05:27.937640439+00:00,24.6,31,27.8
2024-12-12 18:05:38.082080308+00:00,24.6,31,30.4
2024-12-12 18:05:48.909567367+00:00,24.6,31,31.68
2024-12-12 18:05:59.058900503+00:00,24.6,31,10.96
2024-12-12 18:06:09.202230862+00:00,24.6,31,11.88
2024-12-12 18:06:20.021735983+00:00,24.6,31,23.56
2024-12-12 18:06:30.164721880+00:00,24.6,31,72
2024-12-12 18:06:40.304339726+00:00,24.6,32,8.6
2024-12-12 18:06:51.120986367+00:00,24.6,32,23.36
2024-12-12 18:07:01.267647671+00:00,24.7,31,24.04
2024-12-12 18:07:11.417748554+00:00,24.7,31,6.4
2024-12-12 18:07:22.298931149+00:00,24.7,31,6.88
2024-12-12 18:07:32.443144212+00:00,24.7,31,9.2
2024-12-12 18:07:42.590611697+00:00,24.7,31,42.4
2024-12-12 18:07:53.403683171+00:00,24.6,31,32.08
2024-12-12 18:08:03.544344002+00:00,24.6,31,14.72
2024-12-12 18:08:13.690531785+00:00,24.6,31,6.88
2024-12-12 18:08:24.514033954+00:00,24.6,31,3.48
2024-12-12 18:08:34.658245292+00:00,24.6,30,17.96
2024-12-12 18:08:44.806271713+00:00,24.6,30,40.44
2024-12-12 18:08:55.621108911+00:00,24.6,30,12.04
2024-12-12 18:09:05.767702541+00:00,24.6,31,28.76
2024-12-12 18:09:15.914755583+00:00,24.6,31,12.92
2024-12-12 18:09:26.731514183+00:00,24.6,31,16.68
2024-12-12 18:09:36.884766973+00:00,24.6,30,13.64
2024-12-12 18:09:47.023930193+00:00,24.6,30,6.28
2024-12-12 18:09:57.833609466+00:00,24.6,31,22.36
2024-12-12 18:10:07.990057199+00:00,24.6,31,17.44
2024-12-12 18:10:18.153611524+00:00,24.6,31,22.36
2024-12-12 18:10:28.974845601+00:00,24.6,31,40.36
2024-12-12 18:10:39.138111879+00:00,24.6,31,13.68
2024-12-12 18:10:49.267428678+00:00,24.6,31,29.12
2024-12-12 18:11:00.083366467+00:00,24.6,30,14.92
2024-12-12 18:11:10.232801774+00:00,24.6,31,8.28
2024-12-12 18:11:20.377651709+00:00,24.7,31,18.92
2024-12-12 18:11:31.191168943+00:00,24.7,31,13
2024-12-12 18:11:41.329715470+00:00,24.7,31,14.04
2024-12-12 18:11:51.475372156+00:00,24.7,31,15.24
2024-12-12 18:12:02.324593764+00:00,24.7,30,24.96
2024-12-12 18:12:12.476421506+00:00,24.7,30,15.96
2024-12-12 18:12:22.619556157+00:00,24.7,31,28.44
2024-12-12 18:12:33.425292693+00:00,24.7,30,16.4
2024-12-12 18:12:43.570011050+00:00,24.7,30,13
